,id,name,rating,address,city,lat,long
469,Lw2mA3mqQir5Mrd2q2YdLg,r&b tea - carrollton,4.3,1017 e trinity mills rd,Carrollton,32.98502507155361,-96.90833571469034
470,J9p27UYLVmpz8gCbNGpTdA,feng cha the colony,4.7,4740 state hwy,The Colony,33.063097689481694,-96.88641809201656
471,RC3arDFgjd9jG1ySL6VySA,krak boba,4.8,3767 belt line rd,Addison,32.953727,-96.853153
472,4rVGZWtmBoJnfVS6By1CTQ,tea top,4.4,4070 state hwy 121,Carrollton,33.01954631061009,-96.9323983
473,iGJvyenlqdjKhFYiJKiZ2A,ben gong's tea,4.0,9292 warren pkwy,Frisco,33.10963,-96.80177
474,P5hx5tQipPNs9HyZm9X7Mg,fruitealicious - stonebriar,4.4,8300 gaylord pkwy,Frisco,33.1034736633301,-96.8117218017578
475,3ObCL5k8oWMAHeDI9stBKg,moom muum,4.1,9100 n central expy,Dallas,32.87237292746,-96.7687199316615
476,VMc2cydyBosbG9gOFN3YRw,pearl cafe,4.1,1140 i-30,Mesquite,32.831569,-96.612691
477,R80oLvyeiOuryjZ4ZjawaA,feng cha - forney,4.2,325 n fm 548,Forney,32.74490461435162,-96.44954972065304
478,JNPws7pPS_UC3yRxIFIZyA,daboba richardson,3.9,1300 e beltline rd,Richardson,32.94502553034867,-96.70172331403307
479,vCA6OVZjB8nM4V2jc1ARzw,zero degrees,4.0,2301 n central expy,Plano,33.031007,-96.708988
480,4EBYD8fg_YhdMox2gpluwg,exotic blendz,4.1,3530 w university dr,McKinney,33.2172604203025,-96.6564304521221
481,neQZ06_BDrhBB8Moyak67Q,tiger sugar,4.1,2625 old denton rd,Carrollton,32.98699,-96.91053
482,xEFcdXrRN5iVUSpfn-Pv-A,teapioca lounge,4.2,6225 n josey ln,Lewisville,33.0627235,-96.88781783466445
483,oc9wTOAYXjNwFXW3o7ZbTg,feng cha - garland,4.3,2645 arapaho rd,Garland,32.96065287475431,-96.66618874110046
484,z6BoHSGGM1aMWmRTiFVW3g,boba lush,4.7,511 e fm 544,Murphy,33.01140470000001,-96.6010467
485,UsUTaFG7Icnxu53fFe0m8g,yely,4.2,6760 abrams rd,Dallas,32.86703758095063,-96.7410553065846
486,uZKsrUwhKqP5U4SjVsHxRw,vivi bubble tea,4.0,3520 preston rd,Frisco,33.10846,-96.8049
487,tTk0WYUIRl46orCW8gKBfg,elevated coffee & tea,4.1,1251 state st,Richardson,33.00177,-96.70091
488,en68Ybb58a7lIbNHbMr3sA,moge tee - carrollton,4.4,1016 w. trinity mills rd,Carrollton,32.98389,-96.91138
489,0l4fe9Z1kcOYI7GQoEKiWw,sharetea,4.0,13350 dallas pkwy,Dallas,32.929036,-96.8200386
490,3_ZlmJiY350Xh-DcE5Mq0g,bubble bee,4.4,2425 parker rd,Carrollton,33.045185727938865,-96.8612087
491,jgC7VzrsnpfijVr8WE7nxQ,pu’er taiwan tea & coffee,3.7,2000 n plano rd,Richardson,32.97607,-96.699103
492,sVFicvp_kzx7btZR_qQyHw,vivi bubble tea,2.9,325 coneflower dr,Garland,32.9517726693133,-96.6132335736102
493,j-HU6GKHXbVBxOUJno7KvA,fat straws boba & mochi donuts,4.2,5301 alpha rd,Dallas,32.93347482501862,-96.81695531472592
494,LVFzKprzuYP9c1F7D3AR0g,feng cha - carrollton,4.3,2528 old denton rd,Carrollton,32.98014,-96.90786
495,iHk6xs7L_Tf_FR1VikpQVg,fat straws boba & mochi donuts,4.2,11810 preston rd,Dallas,32.9100422110951,-96.8036212829225
496,3bItW5e_UAOfhFjhhdtG2Q,milk n tea,4.7,6121 w park blvd,Plano,33.03022,-96.83343
497,5E1W5aWy35utI5SgTDuudQ,sharetea frisco,3.6,9351 warren pkwy,Frisco,33.10851,-96.802
498,YVYgBL7FHDQReE1rI5XfQw,7 leaves cafe,4.3,2540 old denton rd,Carrollton,32.981395,-96.907806
499,BnopXzgKNBGiVPqI-hYIyg,yoberry frozen yogurt,3.8,909 northwest hwy,Garland,32.8615554,-96.6425227
500,k_vIw40idjTuAUU9RHXY5A,mochinut lewisville,4.4,4440 tx-121,Lewisville,33.06242034935669,-96.8945686116568
501,mpeK_u4wMTgOQxix-ZBKUA,gong cha,3.5,1425 e beltline rd,Richardson,32.946993,-96.699333
502,sgJuywZoRuIGB8yiG86C5g,tealatte bar,4.3,8425 fm 423,Frisco,33.14862,-96.89166
503,p70oN_C_PN1asvzb3iGL6A,annie's sweets & treats,4.5,5480 fm423,Frisco,33.1244085,-96.8892819
504,KETCVz4IqonC6g6YRE2kQw,rainbow tea shop,4.3,3801 w president george bush hwy,Plano,33.000126,-96.764578
505,GerjLNi5ERScWfzSCOQRYQ,boba heaven mesquite,3.7,1220 n town e blvd,Mesquite,32.810413235939855,-96.61387234477166
506,8Yiwtj7BiNg3PchtxDYV6w,tea daddy,4.2,800 e arapaho rd,Richardson,32.960235,-96.712964
507,8IcTOuyXm1gPBlgjmUqUmA,tea daddy,3.7,5129 n garland ave,Garland,32.963103,-96.646396
508,v-v7LzVzZ2LzvSTGNqu3Ng,haus of boba,3.8,4325 miles rd,Sachse,32.96420865224778,-96.58392351708343
509,bbv25y5dkva2iEE4pkaU4g,boba boba bubble tea & coffee,4.7,6900 alma dr,Plano,33.06806117638984,-96.70910466545013
510,zrraNKCGrJxR0k1g9hwPkw,boba republic,4.1,100 legacy dr,Plano,33.066627,-96.692931
511,LzB86xENh11YgV1Z2cNeZg,with milk,4.5,977 sam rayburn tollway,Allen,33.14300705210192,-96.67754144110452
512,A9GfCY8uOedn5F0MlJF0GQ,sharetea,4.1,2625 old denton rd,Carrollton,32.9844465813134,-96.9104271692715
513,aP_rm0kusBED6RbXfxhCBA,tiem che thach thao,2.5,3212 n jupiter rd,Garland,32.94732,-96.68134
514,TvL_J3hPW2fjxcpvTe6-Aw,annie's sweets & treats,4.6,12255 university dr,Frisco,33.217707,-96.770036
515,aeoqxRcfBMJpVzfp5BsR2g,gong cha,3.3,9370 warren pkwy,Frisco,33.1095421583784,-96.8018121927292
516,4GyGkPmBMsmpC-VruF5xzQ,fat straws boba & mochi donuts,4.2,6509 w park blvd,Plano,33.0271039521241,-96.8418914859673
517,lfTezDa24IV6vpGDKQS3Sw,milk bubbles,3.6,6121 w park blvd,Plano,33.0311018756889,-96.8327340111136
518,3H1oNVNUkTScmrQacpJPJg,snow city cafe,4.1,2540 old denton rd,Carrollton,32.98178370525038,-96.90784223191956
519,9UG_uK54vLs6fDflKKx0hQ,yifang taiwan fruit tea -plano,4.5,280 legacy dr,Plano,33.06768498942484,-96.69723517136876
520,Cus3wfxQg6hdJm2emz4fqw,r&b tea - frisco,3.3,1612 fm 423,Frisco,33.154657,-96.891419
521,SwnqaZdSFSL9i-FMqqzA8A,drip n roll - wylie,3.6,803 woodbridge pkwy,Wylie,33.008547,-96.573975
522,O6OPM8gStwJg8DVz4WK5qA,kung fu tea,3.3,2601 preston rd,Frisco,33.099849,-96.81009
523,RQeuBav7KmWyBg1Cax80_A,kung fu tea,2.7,9292 warren pkwy,Frisco,33.1103390280931,-96.802698
524,zJZwQmyPdUQp0Jf25jIOKw,kung fu tea,3.3,160 e fm 544,Murphy,33.01062374453055,-96.61001111385748
525,JBgo1CIUeX_x_o3n9FPzPw,the alley - garland,3.5,5010 n jupiter rd,Garland,32.96220357056838,-96.6813326
526,pxYD5YjnKvGKOKrDquY7kw,kung fu tea,3.1,2540 old denton rd,Carrollton,32.981561,-96.907724
527,JTkacN_L97_GI6gd4iG7WA,a day cafe,4.3,1811 n greenville ave,Richardson,32.97413583612836,-96.71449097435578
528,PmHmWkFIh22RZORKDkwjJQ,tea town,3.8,2731 w 15th st,Plano,33.0200849871759,-96.7468309681806
529,Ibqe2jzqNwQWgKwi-hbcyw,kung fu tea,3.6,2067 n central expy,Richardson,32.97708898032448,-96.71603931137687
530,T7UbssFrprCz4nmfaXbK0w,texas teahouse & market,2.0,6007 legacy dr,Plano,33.07847,-96.82749
531,JrWv4oS-bASakccq8AqzLQ,mango mango dessert,4.0,2205 n central expy,Plano,33.029659654390024,-96.70949722600822
532,3EGH77zq7safMTaWR3gnnQ,ding tea - richardson,4.6,581 w campbell rd,Richardson,32.977013,-96.739615
533,BRj76UFQ7QzTyaXckVOGbA,somisomi,4.5,9292 warren pkwy,Frisco,33.109866,-96.80298
534,6eh8CBU_6d9tRHXSD6osHQ,i heart boba,2.4,3042 town east mall,Mesquite,32.807655,-96.623967
535,sGSJ4hDyjsGbECcFO1Ykbg,dumont creamery & cafe,4.1,1951 fm 423,Frisco,33.16235683709365,-96.89039710783946
536,Y5KnYuh2dFc5wso41RPu3A,below 40,3.8,1921 preston rd,Plano,33.02641,-96.798127
537,F1jvPoWuYoZt6bW29BrMvA,hello boba,3.5,260 n coit rd,Mckinney,33.20568642940492,-96.76702924344872
538,1iCtrVjgKeQVfBky6ZfS2g,qq teahouse,3.9,2909 w 15th st,Plano,33.0200557459398,-96.7513381685973
539,ZSNDiL2vQ-I_HutWEWcqSA,meetcha bubble tea cafe,4.6,5960 w parker rd,Plano,33.0450488,-96.8278611
540,yTo9kkSY_vjC7homRxfwDg,te'amo boba tea x mochi donut,3.8,3646 village dr,Castro Valley,37.698,-122.07638
541,m-pntK3m-VS5CikrykRB4g,quickly,2.8,20893 redwood rd,Castro Valley,37.6946571,-122.0740549
542,WSTDjw5ITIFQVbiM59JBpA,tao's fresh,4.3,15809 channel st,San Lorenzo,37.67672,-122.143169
543,UHsqqO4fJ3wQV8ugronl6Q,happy lemon,3.6,3805 e castro valley blvd,Castro Valley,37.6945611562823,-122.05218650400636
544,Efl1ewOtGqtn5Z9eEKLmwg,t4,2.8,18911 lake chabot rd,Castro Valley,37.70864,-122.09134
545,Z1_7j0DK0qmTkZTBxyKgHA,gong cha hayward,4.1,20513 hesperian blvd,Hayward,37.665821,-122.118598
546,fjmf6q0h6lxKLPihKS2vQg,i-tea,4.1,177 pelton ctr way,San Leandro,37.722769,-122.154214
547,jWGO5lhcZuQkaXV4XSwHIw,quickly,3.0,27316 hesperian blvd,Hayward,37.63196,-122.09605
548,IpmtrWdSgSe0QlemmescyQ,happy lemon,3.6,699 lewelling blvd,San Leandro,37.6877745392303,-122.13767404765969
549,p-4ZGpaEhwwslMIK3zinXg,tea villa,3.7,29237 mission blvd,Hayward,37.63283,-122.05095
550,ZF8PGhDPkl4cozYSnLcZBg,chachago,2.8,1025 a st,Hayward,37.67413759462121,-122.0828436
551,5rFcrE_CLAq5F4UBSAr91g,t4,3.1,1443 e 14th st,San Leandro,37.7238006022325,-122.154675069941
552,5uN2JTJ_dtI7fThtCOsCHg,happy lemon,4.6,3110 crow canyon pl,San Ramon,37.77752,-121.97255
553,XwlI7s2obIvbunZXZi3VNw,r&b tea - san ramon,4.0,2475 san ramon valley blvd,San Ramon,37.7738,-121.977612
554,FnS0Rxyb59oIlKJ0uMU_tQ,boba nation,4.4,1 southland dr,Hayward,37.6510232929182,-122.10182
555,YeW1zZOeWBRJ48c7-X6hwA,pho hoa & jazen tea,4.0,3205 crow canyon pl,San Ramon,37.776706,-121.971335
556,9t-PSdnwprzQ4bRpDoRdWw,sharetea,3.9,24351 southland dr,Hayward,37.65265,-122.1042
557,YU0iL-wEpV1mI627lUa5fA,creative sips,4.7,16395 e 14th st,San Leandro,37.694838,-122.114042
558,wZL_sySI0rVgNelnsGEzDQ,quickly,3.0,17940 hesperian blvd,San Lorenzo,37.6729889960689,-122.122139773525
559,VQerTa0_VsGWm6tnxK-dmQ,quickly,3.1,15000 farnsworth st,San Leandro,37.69112,-122.151278
560,DW6Lh8ae7qQu24An9pdi9Q,xenia's gelato,3.9,27552 tampa ave,Hayward,37.6319072655317,-122.075347587842
561,DUaNDjOYZkNy42mwkWuQyg,d t dim sum & tea,3.6,1970 lewelling blvd,San Leandro,37.679444,-122.154684
562,R0qfTWoelnhixKB7cmip3Q,surf city squeeze,3.2,1 southland mall dr,Hayward,37.6515,-122.101575
563,KW4Ao9eN01JHTOGQB_i4SA,fanale drinks,1.0,790 sandoval way,Hayward,37.62111,-122.05477
564,t6o_goUBbsvpETBfh1uteQ,united paleteria y neveria,3.6,137 pelton center way,San Leandro,37.72278,-122.15377
565,6cQJlNhf0ec9PSY86KpeYA,golden tea cafe,4.9,366 merrimack st,Lowell,42.64588,-71.31406
566,W3sWJ68KwL5mlgj-WQptqg,kung fu tea,3.6,655 s willow st,Manchester,42.96434,-71.44992
567,Oorv4bNU9HrIo7OJT5CNuw,teatotaller,3.7,2 capital plaza,Concord,43.20597571618705,-71.53632185887567
568,vFa1ADK84aC63sUU-HNGvg,v’s sandwich,4.9,285 main st,Tilton,43.4428129817719,-71.5901921300802
569,6aaI2YAx0SWNH_yVjs2YAg,studio milk tea,4.0,12 wood st,Lowell,42.63451563662437,-71.35528554975271
570,v3_xrZVkTLvylshwkEIMxg,snowdaes,4.2,1075 westford st,Lowell,42.629928,-71.35371
571,ktTlACdb8FcI3ssZ9zo8Jg,sweet journey,4.4,30 central st,Lowell,42.64503,-71.30816
572,EjmIF9F5Q559rJ75bIMdPg,hatter’s tea shop,4.3,10 e main st,Georgetown,42.72460567810062,-70.99134594723911
573,4g_pdckNDUylRO4a0oxQqg,jen ju boba tea,3.9,12 state st,Newburyport,42.810817,-70.869982
574,YAqJ9Jp1tXTxECR0Xux5mw,matcha,4.3,55 east broadway,Derry,42.88195165385539,-71.3233797
575,bVVuF3PxB8yUdNWeL05yEg,heng hai boba tea,4.5,132 south union st,Lawrence,42.6980641,-71.1532254
576,M-7XdMaul5HvxXpgfy88eA,mr. wish,4.5,37 vaughan mall,Portsmouth,43.07677,-70.75974
577,6cYJjQomc25gH52Wi-fiTQ,chica tea,4.6,194 haverhill st,Methuen,42.70631389666502,-71.20046649346413
578,LVROu5SzL_adHmQqmOmSSw,saigon sandwich house,4.4,507 dutton st,Lowell,42.64141251727484,-71.31736630320366
579,_Dvgv35YyJRt2ZI61zhH5Q,boba tea and snow ice house - haverhill,5.0,67 washington st,Haverhill,42.7733643,-71.0846605
580,e0uKXlT49JGjRc62u1Q8SA,miu cafe,3.6,1500 s willow st,Manchester,42.955551,-71.432571
581,9mskldK6ydH1aqu-JuTtdA,tea-do,4.5,127 merrimack st,Lowell,42.64587,-71.30986
582,xT2M2rUE1VxaxNLhgy81Bg,sip maine,5.0,28 levesque dr,Eliot,43.129684571432406,-70.7731194421649
583,em2-7ezw4U3OkAYkV1W4AQ,4u bubble tea,4.7,44 south main st,Hanover,43.701038,-72.288967
584,7mYzWqUlUYnBLrv9o0lQgg,rath’s beef chips,4.6,1274 lawrence st,Lowell,42.624077300993605,-71.28818199999999
585,En-R8DcECdzlveR-hk9kBA,kung fu tea,3.4,43 merrimack st,Lowell,42.6458797,-71.3082518
586,M6XgGC1j3PAfiZV5XmGu0g,bambu,3.7,199 plain st,Lowell,42.621877317189096,-71.31812729710946
587,HQwxLcfQKtqRF7LQiqxqgA,the whale tea,5.0,297 rantoul st,Beverly,42.5510089,-70.8828895
588,KRMF1DJRKPoIRdpK_3qdGw,golden tea cafe,5.0,37 w main st,Georgetown,42.725628,-70.992615
589,kFxyGkpN2T5zlWi6uUFi5g,sweet boba,4.4,282 derby st,Salem,42.52017475502264,-70.89150311225046
590,tS1FZbDUFJbRl0-zlBh4dQ,sweet boba,4.0,278 cabot st,Beverly,42.55085911192014,-70.87844862013391
591,SfGNV8SuOKCQoIUDT76zaw,arincha thai sushi boba,4.1,80 continental blvd,Merrimack,42.825867,-71.512072
592,QQhpl7RU1Dlmdjro2VromA,nibbana cafe,4.5,122 western ave,Lowell,42.63995567279107,-71.31939622809534
593,FJUWf4iSQWiRKS2W4UI6sA,moge tee - coming soon,3.9,678 market street,Lynnfield,42.516838,-71.035457
594,Tss0IkEJHdYlNsccsEutww,carl’s cones,4.6,185 washington st,Gloucester,42.61890030215518,-70.67219058936386
595,V5W1xDT1FgK9Fp8jIpOeog,cup 89 boba & gelato,4.0,89-91 main st,Andover,42.6541765207376,-71.1398179835406
596,ms5h2KJw194vmW6mYpxkfQ,restoration cafe,4.1,235 hanover st,Manchester,42.9907849040906,-71.4576252177358
597,u0V8PEMTDSoD7Ub8jVKuwg,jaho coffee & tea,3.5,197 derby st,Salem,42.5207338,-70.8881659
598,ZEmAtIto-u6aT85aP_Mngw,gong cha,2.8,210 andover st,Peabody,42.5419,-70.94488
599,MSJqOJUsEMCDvp2rnv8IkQ,gong cha,3.2,1290 westford st,Lowell,42.62606,-71.3588
600,OX_wQ_XuoyMAq80ESeoWvQ,cup 89 - andover,2.0,89 main st,Andover,42.65415012112427,-71.13895292846773
601,ca8AFS-4VgozfTW-5Qmdrw,truewin tea shoppe,4.1,34925 newark blvd,Newark,37.550779,-122.051027
602,168JCbfPASa30FoHZZaIEg,boba guys,4.0,1522 fillmore st,San Francisco,37.7835723012686,-122.43270881474
603,3tLIr1YQs5IWhpw3qv7haA,rose tea lounge - cupertino,4.3,20080 stevens creek blvd,Cupertino,37.32268913702091,-122.0246713
604,v2lmyD4R6XrJkqwH5a5Zjg,honey express bento & tea,4.7,279 jacklin rd,Milpitas,37.447451,-121.904051
605,HBCcOvdTTrODvt95x0Vcvg,ume tea,4.8,4750 almaden expy,San Jose,37.26140164304566,-121.8758239
606,1TdJAkxGuZ3NPk7AvV86dg,teaspoon - newark,4.6,39730 cedar blvd,Newark,37.52132736718983,-121.99635534469188
607,r4bC7cNa-EAppRmvwck5jw,aloh-o,3.2,800 redwood hwy,Mill Valley,37.898284654118335,-122.5141584243896
608,GIvRTs14uMe6MVtabqtRHg,orange square - cupertino,4.3,20343 stevens creek blvd,Cupertino,37.32355,-122.02954
609,146WHyGNJg5cQomsQdTf9w,haiku teahouse,4.4,1501 berryessa rd,San Jose,37.36999006320289,-121.8791681842892
610,qrzOX4s2DRtnwaZJ0OFqZg,hui lau shan,4.6,288 barber ct,Milpitas,37.423707,-121.917443
611,47ZJmCp8O7HsiXmwA33Slw,my bottle tea & coffee,4.2,3005 silver creek rd,San Jose,37.30973,-121.81354
612,wRndEdzhrOsNEw53w0t9Nw,teazentea saratoga,4.8,14410 big basin wy,Saratoga,37.25876083908201,-122.0322672943548
613,Cb0eqMv5g0UoFJxn8HKLvA,chachago,4.1,39025 state st,Fremont,37.55036,-121.98569
614,w3SReQpdtZO-G35hnzy7_g,ume tea - mountain view,4.3,220 castro st,Mountain View,37.39368082578452,-122.0794569077081
615,RBEt6ptA1Nn3MLcMfRJELg,coco bubble tea,3.8,1766 n milpitas blvd,Milpitas,37.45593471494324,-121.90999642883618
616,63It3KoDNrhx3dauplTf-A,i-tea sr,4.9,1510 monterey rd,San Jose,37.3147,-121.871324
617,6mFGgRIfewCZ8zM_XxvF0Q,tea moment,4.3,6088 stevenson blvd,Fremont,37.51840409634824,-121.9901647
618,pe6gWOOmCOp2lV1BDLmhiA,bambu,3.9,6050 geary blvd,San Francisco,37.7804,-122.48458
619,CCKUGXW9gEu67KuBfd5wqw,uju,3.9,969 story rd,San Jose,37.332045308053885,-121.85779788509004
620,G9Slc9RL25KslNMqGH_mMw,mints & honey,4.3,1524 el camino real,San Carlos,37.49613,-122.2477
621,_ZKwEQXUA_1ZeuyDnvca4w,boba bliss,4.5,685 san antonio rd,Mountain View,37.401652,-122.112977
622,kuk1CpdX0BInshkFRmu5cg,boba guys,4.0,872 laurel st,San Carlos,37.5027402543983,-122.256980158539
623,RxO6Lk7YbTigPjVhVBY3yQ,bobalicious,4.3,2202 broadway st,Redwood City,37.487118,-122.229624
624,zvSGFFENkYC1JCoFjQlEWw,yilan bento,4.2,653 clay st,San Francisco,37.79447443866782,-122.40405055254035
625,vLZ8Kiwqx_iTsbttfD4uHw,ceré tea,4.5,18568 prospect rd,Saratoga,37.29184668142269,-121.99609869178572
626,eR4oDmCWRgtto9KnvHiHqg,teatime,4.0,1003 el camino real,Redwood City,37.4846042071457,-122.232427139501
627,GKUNap0t51Y1wtpEarfe2Q,taotaotea,4.4,18472 prospect rd,Saratoga,37.29148,-121.9941
628,Y0TZKv0YU0c_naSxkWMsYw,let's roll,4.4,2421 clement st,San Francisco,37.78185279104134,-122.4852958
629,lz8Kn4blqgUUV3vMBsM_AQ,asha tea house,4.0,17 kearny st,San Francisco,37.7881894888854,-122.40366820246
630,6HlepENtbBpp4tlBIiCqdg,feng cha teahouse,4.2,6180 jarvis ave,Newark,37.54872,-122.04929
631,w1uCJEPCnMaE4eHrctjyCg,lovey's tea shoppe,4.4,4430 coast hwy,Pacifica,37.609369,-122.494654
632,F8VDKP9c6RmMP482XpqclQ,chicha san chen,4.0,20688 stevens creek blvd,Cupertino,37.322569805233165,-122.03480545618984
633,Am53YFKjoEjen49EQMbU5A,mr sun,3.9,20950 stevens creek blvd,Cupertino,37.3226738334968,-122.0405223944291
634,U0Ab8EohVIY17wWC-Pc3TA,gong cha,3.8,439 waverley st,Palo Alto,37.447628,-122.160728
635,JUp30yMPWuSXtPG5Vboymw,quarters teahouse,4.9,1111 taraval st,San Francisco,37.742792,-122.478174
636,-XlUFPOYhUq9sIGJd6873g,oh dessert cafe,4.1,1919 irving st,San Francisco,37.76322,-122.47851
637,erYYJowEw5Z_gqXdT0XuQQ,tpumps,3.6,1916 irving st,San Francisco,37.7636264,-122.4785915
638,Ji1Bbag7-rjEnElcljAf7Q,teaspoon,4.0,3450 el camino real,Santa Clara,37.35164,-121.99101
639,sSiUcnbwPQ4ssHY3EMV0Fw,matcha cafe maiko,4.5,1581 webster st,San Francisco,37.785051,-122.432095
640,xb3-LZYK9Y-H9NcrwHFetw,tea fermata,4.1,47 n santa cruz ave,Los Gatos,37.223969,-121.9834061
641,PEcmbEu7bMCBrRF_L9j2BQ,quickly,3.1,709 larkin st,San Francisco,37.784475818839304,-122.4179234
642,UBKXNY413IKp-P4zQqvsJQ,snow boba,4.4,6029 snell ave,San Jose,37.23805822293055,-121.83191142976284
643,Cm9Je4MW081AgQt6J75-Qw,tea juice,3.8,1156 laurel st,San Carlos,37.499279,-122.252735
644,3Mv9ufh_kgljVM5Hq801Xw,tea it up,4.0,993 el camino real,Menlo Park,37.452653,-122.181579
645,6ik45g5JCcTx_8BiXPYvWg,co ba dessert tea & coffee,4.4,3730 n 1st st,San Jose,37.41091678541052,-121.94613497401431
646,pWn6dijumniXwr5RK3ruuA,tp tea,4.1,10787 s blaney ave,Cupertino,37.3112547375622,-122.02363193914
647,-v1DQpkVVo5iX5BnfL8mlw,ten ren tea,4.2,10881 n wolfe rd,Cupertino,37.3356575,-122.01493846429145
648,Y8cb0323lHRxUFWtrVWYRg,happy lemon,4.3,20488 stevens creek blvd,Cupertino,37.32258,-122.03121
649,5X60AuJ7APzhf9UIaO2jYw,tea top,4.2,6158 bollinger rd,San Jose,37.3103156,-122.0122607
650,CJoHqj5BZPjVCWVKQy6jOQ,gong cha,4.0,1641 hollenbeck ave,Sunnyvale,37.33929,-122.04255
651,YSKAK_3Gb0iovtBk7eSUPA,7 leaves cafe,4.3,11111 n wolfe rd,Cupertino,37.33726010896906,-122.01467138445332
652,pURfosgtSwdyGM6qN_3_ew,macu tea - cupertino,3.9,10445 s de anza blvd,Cupertino,37.316838465743466,-122.0338243988214
653,gtibpAMLxdWUFh5hEJQ5eA,wow tea drink,4.0,19505 stevens creek blvd,Cupertino,37.32328,-122.01283
654,2Ta4aQMyiabTHrm2kSjVPw,calibear cyber cafe,4.4,1336 s mary ave,Sunnyvale,37.350963,-122.049565
655,tByCp65MqGLeAE_2EfKoUw,moomo tea,4.3,715 sunnyvale saratoga rd,Sunnyvale,37.367406620016965,-122.033443
656,44nT_uh-OqlSL-bUBpH40w,babo boba cafe,4.0,19960 homestead rd,Cupertino,37.33695271218115,-122.02246426237728
657,sIX8t5osbOR8TTc00EkW9Q,ume tea,4.1,10887 n wolfe rd,Cupertino,37.335783,-122.01567
658,zDEKnU5zzxsBFEvbFbjotQ,wanpo tea shop,4.2,19319 stevens creek blvd,Cupertino,37.32333492711171,-122.0069328
659,Ffsi-SfLkeB8rsF3IvZiQg,sunright tea studio - sunnyvale,4.3,795 e el camino real,Sunnyvale,37.35660211284258,-122.01728449048878
660,Ps8tEZjklbROFuf_RHNkKw,o2 valley,4.4,19058 stevens creek blvd,Cupertino,37.322543,-122.0058113
661,Q0s4evO-h2RHNGRr5QFBAA,tea era,3.7,20916 homestead rd,Cupertino,37.33718615373284,-122.04036263043756
662,3QdXVo0Q0B9lPfH0BWUCUg,izumi matcha,4.3,19740 stevens creek blvd,Cupertino,37.32181926916682,-122.01809194458608
663,t4Q4hajf0ia6iE1VWoiAIw,cozy tea loft,4.4,5152 moorpark ave,San Jose,37.308865,-121.994167
664,2ZobdeSIEukkWfoBgFa9zA,tpumps,4.2,7290 bollinger rd,San Jose,37.3121295472596,-122.031830782864
665,o4HE0lP3JnEMDdnL7fcHkg,tastea,4.0,114 e el camino real,Sunnyvale,37.366107,-122.031368
666,C-aJW3qzATQIemOlJ2O5lw,hanlin tea room - cupertino,3.8,10271 torre ave,Cupertino,37.318547,-122.029552
667,uQZWL_sSwEnyEO-RchtO9Q,bambu,3.4,189 w washington ave,Sunnyvale,37.37632,-122.03125
668,_hCZVy-xj4Udl4-jimaWsw,fantasia coffee & tea,3.9,10933 n wolfe rd,Cupertino,37.3361159244324,-122.015890307529
669,ZsiuGbHCJUsjvKU5sY7qVA,boba guys at local kitchens,3.3,21666 stevens creek blvd,Cupertino,37.322757637004855,-122.053518
670,vwTE29Q4sh8eZFydMU9Cdg,moontea,4.1,513 s pastoria ave,Sunnyvale,37.37043718780045,-122.0410635
671,zBm2WwhrrMVa7Wqecfv5og,7 leaves cafe,4.0,375 saratoga ave,San Jose,37.321751,-121.971619
672,tHmSy4HrLlP3OUjwsiFrjg,zero& cupertino village,4.0,10815 n wolfe rd,Cupertino,37.335499,-122.014655
673,KfXpRlOq7YLUhbfuvgKvoQ,pekoe,3.9,939 w el camino real,Sunnyvale,37.3717447,-122.0460903353957
674,l1uK3EbHFw1XbjX4icdLkw,omg tea,3.9,1171 homestead rd,Santa Clara,37.34866,-121.94616
675,rCBVxm_qOFrXSoTisugvPg,tp tea,4.2,567 e el camino real,Sunnyvale,37.363564,-122.026035
676,m86MliEgdPGGtaDobRCtyg,beastea,4.1,2785 el camino real,Santa Clara,37.35297,-121.97705
677,13zmcyBajcObO6ntCOD0uQ,tea era,3.9,271 castro st,Mountain View,37.3929561,-122.0792811
678,-ALbvsKKmj7SAoDW8kSbUw,shihlin taiwan street snacks,4.0,10445 s de anza blvd,Cupertino,37.316699,-122.033824
679,xwUvFa57OFRtrb08_BAwXw,n7 draft tea + coffee,4.3,4306 moorpark ave,San Jose,37.31563,-121.977222
680,R9hUPmEzMcdLbDy94Ls3iQ,teazzi tea shop,4.1,200 w mckinley ave,Sunnyvale,37.37446762768437,-122.03253504478828
681,3enS4ObyvNjOEZaAQh-TWA,happy lemon,4.1,10963 n wolfe rd,Cupertino,37.3362576564015,-122.015137771311
682,G8uWLQLHlvWHBfNUm2ayGg,cafe lattea,3.8,19501 stevens creek blvd,Cupertino,37.323241317778,-122.012261466162
683,MBsmVkpfos-50Ai9XBnraQ,mochi waffle corner,4.3,805 e el camino real,Mountain View,37.37566,-122.06196
684,PWq5vbC4IcPa_cnRNYvj9g,boba pup,3.6,1080 kiely blvd,Santa Clara,37.3459535515411,-121.9791525819904
685,Xtth_852Xe8ZkicsokL-9w,jiaren cafe,4.4,1171 homestead rd,Santa Clara,37.34855903388084,-121.9457352410898
686,yQt6uz2m_Ix3-zQOqUs1QA,yi fang taiwan fruit tea,4.1,143 castro st,Mountain View,37.39446430331029,-122.0783804380321
687,cSUaarsW2iWC9Ul7YEEyyw,orange square,4.0,2605 homestead rd,Santa Clara,37.3400451313842,-121.9727835770976
